id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
1009,10271.wav,10271_augmented_pch_msk.wav,18.192,18.192,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1010,10282.wav,10282_augmented_spd_nse.wav,17.1254,17.007,True,1.007,False,True,False,AugmentationType.SPEED|NOISE
1011,10282.wav,10282_augmented_pch_msk.wav,17.1254,17.1254,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1012,10316.wav,10316_augmented_spd_nse.wav,19.8347,19.6585,True,1.009,False,True,False,AugmentationType.SPEED|NOISE
1013,10316.wav,10316_augmented_pch_msk.wav,19.8347,19.8347,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1014,10322.wav,10322_augmented_spd_nse.wav,13.1467,12.7673,True,1.0297,False,True,False,AugmentationType.SPEED|NOISE
1015,10322.wav,10322_augmented_pch_msk.wav,13.1467,13.1467,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1016,10330.wav,10330_augmented_spd_nse.wav,16.9,16.5944,True,1.0184,False,False,False,AugmentationType.SPEED|NOISE
1017,10330.wav,10330_augmented_pch_msk.wav,16.9,16.9,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1018,10335.wav,10335_augmented_spd_nse.wav,18.0,19.2286,True,0.9361,False,True,False,AugmentationType.SPEED|NOISE
1019,10335.wav,10335_augmented_pch_msk.wav,18.0,18.0,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1020,10339.wav,10339_augmented_spd_nse.wav,17.6534,18.7438,True,0.9418,False,True,False,AugmentationType.SPEED|NOISE
1021,10339.wav,10339_augmented_pch_msk.wav,17.6534,17.6534,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1022,10351.wav,10351_augmented_spd_nse.wav,19.5147,18.8048,True,1.0377,False,False,False,AugmentationType.SPEED|NOISE
1023,10351.wav,10351_augmented_pch_msk.wav,19.5147,19.5147,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1024,10378.wav,10378_augmented_spd_nse.wav,18.86,18.4742,True,1.0209,False,True,False,AugmentationType.SPEED|NOISE
1025,10378.wav,10378_augmented_pch_msk.wav,18.86,18.86,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1026,10403.wav,10403_augmented_spd_nse.wav,18.2134,17.2935,True,1.0532,False,True,False,AugmentationType.SPEED|NOISE
1027,10403.wav,10403_augmented_pch_msk.wav,18.2134,18.2134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1028,10420.wav,10420_augmented_spd_nse.wav,17.35,16.8112,True,1.0321,False,True,False,AugmentationType.SPEED|NOISE
1029,10420.wav,10420_augmented_pch_msk.wav,17.35,17.35,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1030,10426.wav,10426_augmented_spd_nse.wav,12.8907,12.6899,True,1.0158,False,False,False,AugmentationType.SPEED|NOISE
1031,10426.wav,10426_augmented_pch_msk.wav,12.8907,12.8907,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1032,10469.wav,10469_augmented_spd_nse.wav,11.2,10.2664,True,1.0909,False,True,False,AugmentationType.SPEED|NOISE
1033,10469.wav,10469_augmented_pch_msk.wav,11.2,11.2,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1034,10491.wav,10491_augmented_spd_nse.wav,17.7014,18.8582,True,0.9387,False,False,False,AugmentationType.SPEED|NOISE
1035,10491.wav,10491_augmented_pch_msk.wav,17.7014,17.7014,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1036,10506.wav,10506_augmented_spd_nse.wav,14.096,14.8638,True,0.9483,False,True,False,AugmentationType.SPEED|NOISE
1037,10506.wav,10506_augmented_pch_msk.wav,14.096,14.096,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1038,10516.wav,10516_augmented_spd_nse.wav,11.408,10.7864,True,1.0576,False,True,False,AugmentationType.SPEED|NOISE
1039,10516.wav,10516_augmented_pch_msk.wav,11.408,11.408,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1040,10520.wav,10520_augmented_spd_nse.wav,17.7602,16.9744,True,1.0463,False,True,False,AugmentationType.SPEED|NOISE
1041,10520.wav,10520_augmented_pch_msk.wav,17.7602,17.7602,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1042,10542.wav,10542_augmented_spd_nse.wav,15.952,16.0548,True,0.9936,False,False,False,AugmentationType.SPEED|NOISE
1043,10542.wav,10542_augmented_pch_msk.wav,15.952,15.952,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1044,10549.wav,10549_augmented_spd_nse.wav,6.0854,5.9584,True,1.0213,False,True,False,AugmentationType.SPEED|NOISE
1045,10549.wav,10549_augmented_pch_msk.wav,6.0854,6.0854,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1046,10642.wav,10642_augmented_spd_nse.wav,13.32,13.0742,True,1.0188,False,True,False,AugmentationType.SPEED|NOISE
1047,10642.wav,10642_augmented_pch_msk.wav,13.32,13.32,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1048,10670.wav,10670_augmented_spd_nse.wav,18.1601,19.7752,True,0.9183,False,True,False,AugmentationType.SPEED|NOISE
1049,10670.wav,10670_augmented_pch_msk.wav,18.1601,18.1601,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1050,10709.wav,10709_augmented_spd_nse.wav,9.6481,9.8207,True,0.9824,False,True,False,AugmentationType.SPEED|NOISE
1051,10709.wav,10709_augmented_pch_msk.wav,9.6481,9.6481,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1052,10722.wav,10722_augmented_spd_nse.wav,14.1814,14.9135,True,0.9509,False,True,False,AugmentationType.SPEED|NOISE
1053,10722.wav,10722_augmented_pch_msk.wav,14.1814,14.1814,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1054,10731.wav,10731_augmented_spd_nse.wav,14.1814,14.6195,True,0.97,False,True,False,AugmentationType.SPEED|NOISE
1055,10731.wav,10731_augmented_pch_msk.wav,14.1814,14.1814,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1056,10742.wav,10742_augmented_spd_nse.wav,17.52,16.4224,True,1.0668,False,True,False,AugmentationType.SPEED|NOISE
1057,10742.wav,10742_augmented_pch_msk.wav,17.52,17.52,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1058,10755.wav,10755_augmented_spd_nse.wav,4.5387,4.6533,True,0.9754,False,True,False,AugmentationType.SPEED|NOISE
1059,10755.wav,10755_augmented_pch_msk.wav,4.5387,4.5387,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1060,11046.wav,11046_augmented_spd_nse.wav,10.778,10.3203,True,1.0443,False,True,False,AugmentationType.SPEED|NOISE
1061,11046.wav,11046_augmented_pch_msk.wav,10.778,10.778,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1062,11055.wav,11055_augmented_spd_nse.wav,18.4374,17.0654,True,1.0804,False,False,False,AugmentationType.SPEED|NOISE
1063,11055.wav,11055_augmented_pch_msk.wav,18.4374,18.4374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1064,11071.wav,11071_augmented_spd_nse.wav,15.96,15.7356,True,1.0143,False,True,False,AugmentationType.SPEED|NOISE
1065,11071.wav,11071_augmented_pch_msk.wav,15.96,15.96,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1066,11104.wav,11104_augmented_spd_nse.wav,11.632,12.6453,True,0.9199,False,False,False,AugmentationType.SPEED|NOISE
1067,11104.wav,11104_augmented_pch_msk.wav,11.632,11.632,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1068,11127.wav,11127_augmented_spd_nse.wav,9.808,10.7534,True,0.9121,False,True,False,AugmentationType.SPEED|NOISE
1069,11127.wav,11127_augmented_pch_msk.wav,9.808,9.808,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1070,11295.wav,11295_augmented_spd_nse.wav,16.9547,16.1009,True,1.053,False,True,False,AugmentationType.SPEED|NOISE
1071,11295.wav,11295_augmented_pch_msk.wav,16.9547,16.9547,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1072,11306.wav,11306_augmented_spd_nse.wav,7.25,7.0998,True,1.0212,False,True,False,AugmentationType.SPEED|NOISE
1073,11306.wav,11306_augmented_pch_msk.wav,7.25,7.25,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1074,11311.wav,11311_augmented_spd_nse.wav,14.7135,14.3816,True,1.0231,False,True,False,AugmentationType.SPEED|NOISE
1075,11311.wav,11311_augmented_pch_msk.wav,14.7135,14.7135,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1076,11354.wav,11354_augmented_spd_nse.wav,16.212,16.565,True,0.9787,False,True,False,AugmentationType.SPEED|NOISE
1077,11354.wav,11354_augmented_pch_msk.wav,16.212,16.212,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1078,11392.wav,11392_augmented_spd_nse.wav,5.6874,5.2655,True,1.0801,False,True,False,AugmentationType.SPEED|NOISE
1079,11392.wav,11392_augmented_pch_msk.wav,5.6874,5.6874,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1080,11409.wav,11409_augmented_spd_nse.wav,5.79,5.4303,True,1.0662,False,False,False,AugmentationType.SPEED|NOISE
1081,11409.wav,11409_augmented_pch_msk.wav,5.79,5.79,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1082,11438.wav,11438_augmented_spd_nse.wav,19.856,21.0239,True,0.9445,False,True,False,AugmentationType.SPEED|NOISE
1083,11438.wav,11438_augmented_pch_msk.wav,19.856,19.856,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1084,11454.wav,11454_augmented_spd_nse.wav,16.67,16.116,True,1.0344,False,False,False,AugmentationType.SPEED|NOISE
1085,11454.wav,11454_augmented_pch_msk.wav,16.67,16.67,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1086,11473.wav,11473_augmented_spd_nse.wav,14.48,13.7059,True,1.0565,False,False,False,AugmentationType.SPEED|NOISE
1087,11473.wav,11473_augmented_pch_msk.wav,14.48,14.48,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1088,11499.wav,11499_augmented_spd_nse.wav,7.5,6.8304,True,1.098,False,False,False,AugmentationType.SPEED|NOISE
1089,11499.wav,11499_augmented_pch_msk.wav,7.5,7.5,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1090,11513.wav,11513_augmented_spd_nse.wav,10.3,9.8068,True,1.0503,False,True,False,AugmentationType.SPEED|NOISE
1091,11513.wav,11513_augmented_pch_msk.wav,10.3,10.3,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1092,11517.wav,11517_augmented_spd_nse.wav,6.95,6.7661,True,1.0272,False,True,False,AugmentationType.SPEED|NOISE
1093,11517.wav,11517_augmented_pch_msk.wav,6.95,6.95,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1094,11547.wav,11547_augmented_spd_nse.wav,18.8907,18.0446,True,1.0469,False,False,False,AugmentationType.SPEED|NOISE
1095,11547.wav,11547_augmented_pch_msk.wav,18.8907,18.8907,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1096,11609.wav,11609_augmented_spd_nse.wav,16.4427,15.1301,True,1.0868,False,False,False,AugmentationType.SPEED|NOISE
1097,11609.wav,11609_augmented_pch_msk.wav,16.4427,16.4427,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1098,11612.wav,11612_augmented_spd_nse.wav,17.3067,17.7619,True,0.9744,False,False,False,AugmentationType.SPEED|NOISE
1099,11612.wav,11612_augmented_pch_msk.wav,17.3067,17.3067,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1100,11649.wav,11649_augmented_spd_nse.wav,18.0107,19.5786,True,0.9199,False,True,False,AugmentationType.SPEED|NOISE
1101,11649.wav,11649_augmented_pch_msk.wav,18.0107,18.0107,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1102,11657.wav,11657_augmented_spd_nse.wav,16.49,17.9007,True,0.9212,False,True,False,AugmentationType.SPEED|NOISE
1103,11657.wav,11657_augmented_pch_msk.wav,16.49,16.49,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1104,11693.wav,11693_augmented_spd_nse.wav,8.1014,8.0411,True,1.0075,False,True,False,AugmentationType.SPEED|NOISE
1105,11693.wav,11693_augmented_pch_msk.wav,8.1014,8.1014,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1106,11726.wav,11726_augmented_spd_nse.wav,3.7387,4.0599,True,0.9209,False,False,False,AugmentationType.SPEED|NOISE
1107,11726.wav,11726_augmented_pch_msk.wav,3.7387,3.7387,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1108,11727.wav,11727_augmented_spd_nse.wav,19.664,19.3377,True,1.0169,False,False,False,AugmentationType.SPEED|NOISE
1109,11727.wav,11727_augmented_pch_msk.wav,19.664,19.664,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1110,11762.wav,11762_augmented_spd_nse.wav,13.936,14.7671,True,0.9437,False,True,False,AugmentationType.SPEED|NOISE
1111,11762.wav,11762_augmented_pch_msk.wav,13.936,13.936,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1112,11763.wav,11763_augmented_spd_nse.wav,14.4274,15.6632,True,0.9211,False,True,False,AugmentationType.SPEED|NOISE
1113,11763.wav,11763_augmented_pch_msk.wav,14.4274,14.4274,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1114,11764.wav,11764_augmented_spd_nse.wav,16.9654,15.8904,True,1.0677,False,True,False,AugmentationType.SPEED|NOISE
1115,11764.wav,11764_augmented_pch_msk.wav,16.9654,16.9654,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1116,11766.wav,11766_augmented_spd_nse.wav,18.896,17.2675,True,1.0943,False,True,False,AugmentationType.SPEED|NOISE
1117,11766.wav,11766_augmented_pch_msk.wav,18.896,18.896,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1118,11802.wav,11802_augmented_spd_nse.wav,19.6,19.8765,True,0.9861,False,True,False,AugmentationType.SPEED|NOISE
1119,11802.wav,11802_augmented_pch_msk.wav,19.6,19.6,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1120,11808.wav,11808_augmented_spd_nse.wav,6.154,6.7211,True,0.9156,False,False,False,AugmentationType.SPEED|NOISE
1121,11808.wav,11808_augmented_pch_msk.wav,6.154,6.154,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1122,11948.wav,11948_augmented_spd_nse.wav,11.22,10.2479,True,1.0949,False,False,False,AugmentationType.SPEED|NOISE
1123,11948.wav,11948_augmented_pch_msk.wav,11.22,11.22,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1124,12057.wav,12057_augmented_spd_nse.wav,6.2987,6.3507,True,0.9918,False,True,False,AugmentationType.SPEED|NOISE
1125,12057.wav,12057_augmented_pch_msk.wav,6.2987,6.2987,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1126,12071.wav,12071_augmented_spd_nse.wav,17.8187,19.4112,True,0.918,False,True,False,AugmentationType.SPEED|NOISE
1127,12071.wav,12071_augmented_pch_msk.wav,17.8187,17.8187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1128,12092.wav,12092_augmented_spd_nse.wav,15.8,14.6561,True,1.078,False,True,False,AugmentationType.SPEED|NOISE
1129,12092.wav,12092_augmented_pch_msk.wav,15.8,15.8,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1130,12106.wav,12106_augmented_spd_nse.wav,17.712,19.6366,True,0.902,False,True,False,AugmentationType.SPEED|NOISE
1131,12106.wav,12106_augmented_pch_msk.wav,17.712,17.712,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1132,12111.wav,12111_augmented_spd_nse.wav,19.8987,19.1854,True,1.0372,False,True,False,AugmentationType.SPEED|NOISE
1133,12111.wav,12111_augmented_pch_msk.wav,19.8987,19.8987,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1134,12132.wav,12132_augmented_spd_nse.wav,10.8427,10.6206,True,1.0209,False,True,False,AugmentationType.SPEED|NOISE
1135,12132.wav,12132_augmented_pch_msk.wav,10.8427,10.8427,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1136,12143.wav,12143_augmented_spd_nse.wav,17.63,18.6247,True,0.9466,False,True,False,AugmentationType.SPEED|NOISE
1137,12143.wav,12143_augmented_pch_msk.wav,17.63,17.63,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1138,12174.wav,12174_augmented_spd_nse.wav,17.5414,16.7369,True,1.0481,False,True,False,AugmentationType.SPEED|NOISE
1139,12174.wav,12174_augmented_pch_msk.wav,17.5414,17.5414,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1140,12176.wav,12176_augmented_spd_nse.wav,14.832,16.1946,True,0.9159,False,False,False,AugmentationType.SPEED|NOISE
1141,12176.wav,12176_augmented_pch_msk.wav,14.832,14.832,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1142,12200.wav,12200_augmented_spd_nse.wav,15.9,16.5654,True,0.9598,False,True,False,AugmentationType.SPEED|NOISE
1143,12200.wav,12200_augmented_pch_msk.wav,15.9,15.9,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1144,12212.wav,12212_augmented_spd_nse.wav,14.64,14.7479,True,0.9927,False,True,False,AugmentationType.SPEED|NOISE
1145,12212.wav,12212_augmented_pch_msk.wav,14.64,14.64,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1146,12213.wav,12213_augmented_spd_nse.wav,12.976,13.6898,True,0.9479,False,False,False,AugmentationType.SPEED|NOISE
1147,12213.wav,12213_augmented_pch_msk.wav,12.976,12.976,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1148,12227.wav,12227_augmented_spd_nse.wav,10.8854,10.1873,True,1.0685,False,False,False,AugmentationType.SPEED|NOISE
1149,12227.wav,12227_augmented_pch_msk.wav,10.8854,10.8854,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1150,12230.wav,12230_augmented_spd_nse.wav,17.2747,18.3241,True,0.9427,False,False,False,AugmentationType.SPEED|NOISE
1151,12230.wav,12230_augmented_pch_msk.wav,17.2747,17.2747,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1152,12231.wav,12231_augmented_spd_nse.wav,16.7627,17.9683,True,0.9329,False,False,False,AugmentationType.SPEED|NOISE
1153,12231.wav,12231_augmented_pch_msk.wav,16.7627,16.7627,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1154,12242.wav,12242_augmented_spd_nse.wav,3.9307,4.2966,True,0.9148,False,True,False,AugmentationType.SPEED|NOISE
1155,12242.wav,12242_augmented_pch_msk.wav,3.9307,3.9307,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1156,12249.wav,12249_augmented_spd_nse.wav,16.752,16.9962,True,0.9856,False,True,False,AugmentationType.SPEED|NOISE
1157,12249.wav,12249_augmented_pch_msk.wav,16.752,16.752,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1158,12250.wav,12250_augmented_spd_nse.wav,16.1334,16.5485,True,0.9749,False,False,False,AugmentationType.SPEED|NOISE
1159,12250.wav,12250_augmented_pch_msk.wav,16.1334,16.1334,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1160,12251.wav,12251_augmented_spd_nse.wav,19.1307,20.8099,True,0.9193,False,True,False,AugmentationType.SPEED|NOISE
1161,12251.wav,12251_augmented_pch_msk.wav,19.1307,19.1307,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1162,12263.wav,12263_augmented_spd_nse.wav,19.0667,19.5452,True,0.9755,False,True,False,AugmentationType.SPEED|NOISE
1163,12263.wav,12263_augmented_pch_msk.wav,19.0667,19.0667,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1164,12265.wav,12265_augmented_spd_nse.wav,12.976,12.1775,True,1.0656,False,True,False,AugmentationType.SPEED|NOISE
1165,12265.wav,12265_augmented_pch_msk.wav,12.976,12.976,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1166,12268.wav,12268_augmented_spd_nse.wav,18.68,19.4923,True,0.9583,False,True,False,AugmentationType.SPEED|NOISE
1167,12268.wav,12268_augmented_pch_msk.wav,18.68,18.68,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1168,12422.wav,12422_augmented_spd_nse.wav,12.23,13.0657,True,0.936,False,True,False,AugmentationType.SPEED|NOISE
1169,12422.wav,12422_augmented_pch_msk.wav,12.23,12.23,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1170,12424.wav,12424_augmented_spd_nse.wav,8.912,8.1961,True,1.0874,False,True,False,AugmentationType.SPEED|NOISE
1171,12424.wav,12424_augmented_pch_msk.wav,8.912,8.912,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1172,12477.wav,12477_augmented_spd_nse.wav,16.6309,16.3377,True,1.0179,False,True,False,AugmentationType.SPEED|NOISE
1173,12477.wav,12477_augmented_pch_msk.wav,16.6309,16.6309,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1174,12482.wav,12482_augmented_spd_nse.wav,16.016,16.5664,True,0.9668,False,True,False,AugmentationType.SPEED|NOISE
1175,12482.wav,12482_augmented_pch_msk.wav,16.016,16.016,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1176,12497.wav,12497_augmented_spd_nse.wav,19.7707,18.2868,True,1.0811,False,True,False,AugmentationType.SPEED|NOISE
1177,12497.wav,12497_augmented_pch_msk.wav,19.7707,19.7707,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1178,12504.wav,12504_augmented_spd_nse.wav,16.4,18.0781,True,0.9072,False,True,False,AugmentationType.SPEED|NOISE
1179,12504.wav,12504_augmented_pch_msk.wav,16.4,16.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1180,12607.wav,12607_augmented_spd_nse.wav,18.0641,17.4556,True,1.0349,False,True,False,AugmentationType.SPEED|NOISE
1181,12607.wav,12607_augmented_pch_msk.wav,18.0641,18.0641,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1182,12648.wav,12648_augmented_spd_nse.wav,11.1734,10.9154,True,1.0236,False,False,False,AugmentationType.SPEED|NOISE
1183,12648.wav,12648_augmented_pch_msk.wav,11.1734,11.1734,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1184,12708.wav,12708_augmented_spd_nse.wav,19.3867,21.3992,True,0.906,False,True,False,AugmentationType.SPEED|NOISE
1185,12708.wav,12708_augmented_pch_msk.wav,19.3867,19.3867,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1186,12712.wav,12712_augmented_spd_nse.wav,19.4294,19.3136,True,1.006,False,False,False,AugmentationType.SPEED|NOISE
1187,12712.wav,12712_augmented_pch_msk.wav,19.4294,19.4294,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1188,12769.wav,12769_augmented_spd_nse.wav,19.216,20.7082,True,0.9279,False,False,False,AugmentationType.SPEED|NOISE
1189,12769.wav,12769_augmented_pch_msk.wav,19.216,19.216,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1190,12787.wav,12787_augmented_spd_nse.wav,10.16,10.8134,True,0.9396,False,True,False,AugmentationType.SPEED|NOISE
1191,12787.wav,12787_augmented_pch_msk.wav,10.16,10.16,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1192,12833.wav,12833_augmented_spd_nse.wav,19.024,19.5483,True,0.9732,False,True,False,AugmentationType.SPEED|NOISE
1193,12833.wav,12833_augmented_pch_msk.wav,19.024,19.024,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1194,12882.wav,12882_augmented_spd_nse.wav,17.6054,19.1615,True,0.9188,False,True,False,AugmentationType.SPEED|NOISE
1195,12882.wav,12882_augmented_pch_msk.wav,17.6054,17.6054,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1196,12895.wav,12895_augmented_spd_nse.wav,7.7494,7.2151,True,1.074,False,True,False,AugmentationType.SPEED|NOISE
1197,12895.wav,12895_augmented_pch_msk.wav,7.7494,7.7494,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1198,12902.wav,12902_augmented_spd_nse.wav,12.05,11.4441,True,1.0529,False,True,False,AugmentationType.SPEED|NOISE
1199,12902.wav,12902_augmented_pch_msk.wav,12.05,12.05,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1200,12903.wav,12903_augmented_spd_nse.wav,18.2774,18.2333,True,1.0024,False,True,False,AugmentationType.SPEED|NOISE
1201,12903.wav,12903_augmented_pch_msk.wav,18.2774,18.2774,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1202,12912.wav,12912_augmented_spd_nse.wav,8.7307,8.2976,True,1.0522,False,False,False,AugmentationType.SPEED|NOISE
1203,12912.wav,12912_augmented_pch_msk.wav,8.7307,8.7307,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1204,12919.wav,12919_augmented_spd_nse.wav,7.69,7.0762,True,1.0867,False,False,False,AugmentationType.SPEED|NOISE
1205,12919.wav,12919_augmented_pch_msk.wav,7.69,7.69,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1206,12936.wav,12936_augmented_spd_nse.wav,15.9735,15.2529,True,1.0472,False,True,False,AugmentationType.SPEED|NOISE
1207,12936.wav,12936_augmented_pch_msk.wav,15.9735,15.9735,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1208,12939.wav,12939_augmented_spd_nse.wav,4.13,4.3416,True,0.9513,False,False,False,AugmentationType.SPEED|NOISE
1209,12939.wav,12939_augmented_pch_msk.wav,4.13,4.13,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1210,12988.wav,12988_augmented_spd_nse.wav,17.6267,18.7144,True,0.9419,False,False,False,AugmentationType.SPEED|NOISE
1211,12988.wav,12988_augmented_pch_msk.wav,17.6267,17.6267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1212,13034.wav,13034_augmented_spd_nse.wav,13.456,12.8062,True,1.0507,False,True,False,AugmentationType.SPEED|NOISE
1213,13034.wav,13034_augmented_pch_msk.wav,13.456,13.456,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1214,13106.wav,13106_augmented_spd_nse.wav,10.7787,11.2828,True,0.9553,False,True,False,AugmentationType.SPEED|NOISE
1215,13106.wav,13106_augmented_pch_msk.wav,10.7787,10.7787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1216,13177.wav,13177_augmented_spd_nse.wav,12.016,12.0988,True,0.9932,False,False,False,AugmentationType.SPEED|NOISE
1217,13177.wav,13177_augmented_pch_msk.wav,12.016,12.016,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1218,13182.wav,13182_augmented_spd_nse.wav,16.624,16.2674,True,1.0219,False,False,False,AugmentationType.SPEED|NOISE
1219,13182.wav,13182_augmented_pch_msk.wav,16.624,16.624,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1220,13204.wav,13204_augmented_spd_nse.wav,17.2747,16.9481,True,1.0193,False,True,False,AugmentationType.SPEED|NOISE
1221,13204.wav,13204_augmented_pch_msk.wav,17.2747,17.2747,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
